video_id,influencer,platform,main_topic,content_type,content_format,nj_relevance_score,local_vs_universal,tone,target_audience,production_quality,originality_score,analysis_confidence
3581985733967355631,marmodernvibes,instagram,Home decor and lifestyle,lifestyle,montage,0.8,regional,inspirational,"NJ residents interested in home decor, millennial homeowners, and lifestyle enthusiasts",high,0.5,0.2
3584677261788033272,marmodernvibes,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,"NJ residents interested in dining, decor, and local exploration",high,0.7,0.8
3586942352000348199,marmodernvibes,instagram,New Jersey lifestyle and aesthetics,lifestyle,vlog,0.9,regional,inspirational,NJ residents interested in home decor and local lifestyle trends,high,0.7,0.5
3594169562407014487,marmodernvibes,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,NJ residents interested in dining and local travel,high,0.7,0.5
3595641860494278417,marmodernvibes,instagram,NJ Luxury Real Estate,lifestyle,montage,1.0,regional,inspirational,"NJ residents, high-net-worth individuals, and NYC commuters interested in luxury real estate and interior design",high,0.7,0.8
3600064426703725431,marmodernvibes,instagram,Insufficient data for analysis,other,other,0.0,universal,informative,Unknown,low,0.0,0.0
3601306255704233334,marmodernvibes,instagram,New Jersey lifestyle and aesthetics,lifestyle,montage,0.9,regional,inspirational,NJ residents interested in home design and local recommendations,high,0.6,0.7
3608600485781242333,marmodernvibes,instagram,New Jersey lifestyle and aesthetics,lifestyle,montage,0.95,regional,inspirational,"NJ residents, young professionals, and home decor enthusiasts",high,0.75,0.4
3618107811184942256,marmodernvibes,instagram,NJ modern lifestyle and home,lifestyle,montage,0.9,regional,inspirational,"NJ residents, specifically homeowners and young professionals interested in design and local trends",high,0.7,0.5
3623905484525722540,marmodernvibes,instagram,New Jersey lifestyle and aesthetics,lifestyle,montage,1.0,regional,inspirational,Millennial and Gen Z New Jersey residents interested in home aesthetic and local exploration,high,0.7,0.85
3625340891603836419,marmodernvibes,instagram,NJ lifestyle and aesthetics,lifestyle,montage,1.0,local,inspirational,NJ residents interested in home decor and local lifestyle trends,high,0.7,0.4
3628941136011197598,marmodernvibes,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,regional,inspirational,NJ residents and tri-state area foodies looking for weekend activities,high,0.7,0.8
3631156802734676161,marmodernvibes,instagram,New Jersey lifestyle and local gems,lifestyle,montage,1.0,local,inspirational,"New Jersey residents, millennial women, and tri-state area weekend travelers",high,0.75,0.6
3635498634306373454,marmodernvibes,instagram,New Jersey lifestyle aesthetics,lifestyle,montage,0.95,regional,inspirational,"NJ residents interested in home decor, real estate, and local boutique experiences",high,0.7,0.2
3639123340951298616,marmodernvibes,instagram,New Jersey lifestyle and dining,lifestyle,vlog,1.0,regional,inspirational,"NJ and NY residents seeking local food, travel, and lifestyle inspiration",high,0.8,0.85
3647175370106370938,marmodernvibes,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,New Jersey residents and tri-state area millennials/Gen Z interested in aesthetics and dining,high,0.7,0.5
3652995809415277350,marmodernvibes,instagram,New Jersey lifestyle and aesthetics,lifestyle,montage,0.9,regional,inspirational,"NJ residents interested in home decor, lifestyle, and local hidden gems",high,0.7,0.5
3660922615772132426,marmodernvibes,instagram,Luxury New Jersey Real Estate,lifestyle,montage,0.95,regional,inspirational,Prospective NJ homebuyers and interior design enthusiasts,high,0.6,0.5
3663768023820395284,marmodernvibes,instagram,New Jersey lifestyle and home,lifestyle,montage,1.0,regional,inspirational,"NJ residents interested in home decor, dining, and aesthetic lifestyle",high,0.7,0.5
3665219105138357392,marmodernvibes,instagram,New Jersey lifestyle curation,lifestyle,montage,0.9,regional,inspirational,Millennial and Gen Z residents of Northern New Jersey interested in aesthetic living and local recommendations,high,0.6,0.15
3669436310247822020,marmodernvibes,instagram,New Jersey local lifestyle,lifestyle,montage,1.0,regional,inspirational,NJ residents and foodies looking for local recommendations,high,0.7,0.5
3679079822337703455,marmodernvibes,instagram,New Jersey Lifestyle and Dining,lifestyle,montage,1.0,regional,inspirational,NJ residents and foodies looking for local recommendations,high,0.7,0.8
3681117483772629365,marmodernvibes,instagram,NJ lifestyle and dining,lifestyle,montage,1.0,regional,inspirational,NJ residents and young professionals looking for weekend activities,high,0.7,0.6
3686956634191284293,marmodernvibes,instagram,New Jersey Lifestyle and Aesthetic,lifestyle,montage,0.9,regional,inspirational,"NJ residents interested in home aesthetics, shopping, and local dining",high,0.7,0.5
3689078500582263274,marmodernvibes,instagram,New Jersey lifestyle and home,lifestyle,vlog,0.9,regional,inspirational,NJ residents interested in home decor and suburban lifestyle,high,0.7,0.4
3692823108957028334,marmodernvibes,instagram,NJ home lifestyle and decor,lifestyle,montage,0.85,regional,inspirational,NJ homeowners and millennial women interested in interior design,high,0.6,0.4
3694884446684542269,marmodernvibes,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,NJ residents and tri-state area foodies/travelers,high,0.7,0.5
3698626169503769017,marmodernvibes,instagram,New Jersey Lifestyle and Design,lifestyle,montage,0.9,regional,inspirational,"New Jersey homeowners, millennial parents, and interior design enthusiasts",high,0.7,0.4
3701281808516998087,marmodernvibes,instagram,New Jersey Lifestyle and Local Gems,lifestyle,montage,1.0,local,inspirational,"NJ residents, millennial parents, and local foodies",high,0.7,0.8
3702224310627791443,marmodernvibes,instagram,New Jersey lifestyle and gems,lifestyle,vlog,1.0,local,inspirational,NJ residents and tri-state area locals looking for local travel and food,high,0.7,0.5
3704418253263066233,marmodernvibes,instagram,NJ lifestyle and design,lifestyle,montage,0.9,regional,inspirational,NJ homeowners and residents interested in modern interior design and real estate,high,0.7,0.6
3705740342338025900,marmodernvibes,instagram,New Jersey lifestyle and exploration,lifestyle,montage,1.0,local,inspirational,NJ residents and young professionals in the tri-state area,high,0.6,0.2
3715252852307632969,marmodernvibes,instagram,Inferred New Jersey lifestyle,lifestyle,vlog,1.0,local,inspirational,New Jersey residents interested in home styling and local recommendations,high,0.7,0.1
3723247716253126530,marmodernvibes,instagram,Modern New Jersey Lifestyle,lifestyle,montage,0.9,regional,inspirational,NJ residents and homeowners interested in modern aesthetics and interior design,high,0.6,0.5
3728297523984310600,marmodernvibes,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,"NJ residents, foodies, and people looking for local weekend activities",high,0.7,0.3
3738505248462717498,marmodernvibes,instagram,New Jersey home lifestyle,lifestyle,montage,0.9,regional,inspirational,NJ homeowners and residents interested in interior design and modern lifestyles,high,0.6,0.2
3749366407336117718,marmodernvibes,instagram,New Jersey lifestyle and aesthetics,lifestyle,montage,1.0,regional,inspirational,"Tri-state area residents, specifically millennials and Gen Z interested in dining and travel",high,0.7,0.3
3757293915045716314,marmodernvibes,instagram,New Jersey lifestyle aesthetics,lifestyle,montage,1.0,local,inspirational,"NJ residents interested in lifestyle, home decor, and local hidden gems",high,0.7,0.8
3729664810347492645,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,New Jersey residents and tri-state area foodies,high,0.7,0.8
3732578927504874242,megthings_,instagram,New Jersey local exploration,lifestyle,montage,1.0,regional,inspirational,NJ residents and tri-state area millennials/Gen Z looking for weekend activities,high,0.8,0.6
3733308940302792540,megthings_,instagram,New Jersey local lifestyle,lifestyle,montage,1.0,regional,inspirational,New Jersey residents and tri-state area foodies looking for weekend activities,high,0.7,0.8
3734036940707138758,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,NJ residents and Tri-state area locals looking for travel and dining recommendations,high,0.7,0.8
3734723708922215387,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,NJ residents and tri-state area foodies looking for local travel and dining inspiration,high,0.7,0.8
3735403750253746997,megthings_,instagram,New Jersey lifestyle and exploration,lifestyle,montage,1.0,regional,inspirational,"New Jersey residents, young professionals, and tri-state area locals looking for weekend activities",high,0.8,0.9
3736965626972463086,megthings_,instagram,New Jersey local lifestyle and dining,lifestyle,montage,1.0,local,inspirational,"New Jersey residents, young professionals in the Tri-state area, and local foodies",high,0.8,0.5
3737631582690313922,megthings_,instagram,New Jersey lifestyle and dining,promotion,montage,1.0,regional,inspirational,New Jersey residents and tri-state area tourists looking for local recommendations,high,0.7,0.85
3738427224266208525,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,New Jersey residents and people looking for local travel recommendations,high,0.7,0.6
3739802579287795136,megthings_,instagram,New Jersey food and lifestyle,lifestyle,montage,1.0,local,inspirational,NJ residents and tri-state area foodies,high,0.7,0.8
3740410992962582948,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,regional,inspirational,NJ residents and tri-state area foodies looking for weekend activities,high,0.7,0.8
3741280083127171062,megthings_,instagram,New Jersey food and lifestyle,lifestyle,montage,1.0,local,inspirational,New Jersey residents and tri-state area foodies,high,0.7,0.5
3742001452404017171,megthings_,instagram,New Jersey local lifestyle,lifestyle,montage,1.0,local,inspirational,New Jersey residents and Tri-state area travelers,high,0.7,0.8
3742693771822359800,megthings_,instagram,New Jersey food and lifestyle,lifestyle,vlog,1.0,local,inspirational,NJ residents and tri-state area travelers interested in food and local activities,high,0.7,0.8
3743443938653615082,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,"New Jersey residents, young professionals, and food enthusiasts in the tri-state area",high,0.7,0.6
3743961308442149570,megthings_,instagram,New Jersey local lifestyle,lifestyle,vlog,1.0,local,inspirational,NJ residents and tri-state area young professionals,high,0.8,0.9
3744759448623681810,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,vlog,1.0,regional,inspirational,NJ residents and tri-state area explorers seeking local recommendations,high,0.7,0.6
3745468686597637270,megthings_,instagram,New Jersey food and lifestyle,lifestyle,montage,1.0,local,inspirational,New Jersey residents and tri-state area foodies,high,0.7,0.85
3747756005246178483,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,NJ residents and tri-state area foodies looking for local travel and dining recommendations,high,0.7,0.85
3749232188559270304,megthings_,instagram,NJ lifestyle and experiences,lifestyle,vlog,1.0,local,inspirational,New Jersey residents and tri-state area explorers,high,0.7,0.5
3749747741123720869,megthings_,instagram,New Jersey local lifestyle,lifestyle,vlog,1.0,local,casual,NJ residents and tri-state area locals looking for weekend activities,high,0.7,0.4
3749955257200377918,megthings_,instagram,New Jersey lifestyle and gems,lifestyle,vlog,1.0,local,inspirational,New Jersey residents and tri-state area explorers,high,0.7,0.6
3750632369733322218,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,NJ residents (primarily Millennials/Gen Z) looking for dining and travel recommendations,high,0.7,0.8
3752165696294465073,megthings_,instagram,New Jersey food and lifestyle,lifestyle,vlog,1.0,local,casual,NJ residents and tri-state area millennials looking for weekend activities,high,0.7,0.5
3752856863411648159,megthings_,instagram,NJ food and lifestyle,lifestyle,montage,1.0,local,inspirational,NJ residents and tri-state area foodies looking for local recommendations,high,0.7,0.2
3753615335292005506,megthings_,instagram,New Jersey food and lifestyle,lifestyle,montage,1.0,local,casual,New Jersey residents and foodies in the tri-state area,high,0.7,0.2
3754304094215946513,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,New Jersey residents and tri-state area foodies,high,0.7,0.5
3755043256317582684,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,regional,inspirational,New Jersey residents and metropolitan area foodies,high,0.7,0.85
3755775178404644968,megthings_,instagram,New Jersey local lifestyle,lifestyle,montage,1.0,local,inspirational,New Jersey residents and Gen Z/Millennial travelers in the tri-state area,high,0.7,0.6
3756275985424466899,megthings_,instagram,New Jersey lifestyle and discovery,lifestyle,montage,1.0,local,inspirational,New Jersey residents and tri-state area locals looking for weekend activities,high,0.7,0.8
3756468716419261315,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,local,inspirational,New Jersey residents and Tri-state area locals looking for weekend activities,high,0.7,0.8
3757267474321071363,megthings_,instagram,New Jersey local lifestyle,lifestyle,montage,1.0,local,inspirational,NJ residents and tri-state area explorers looking for weekend activities,high,0.7,0.8
3757999811627405451,megthings_,instagram,New Jersey food and lifestyle,lifestyle,montage,1.0,local,inspirational,NJ residents and tri-state area explorers looking for weekend activities,high,0.7,0.5
3758605658623692370,megthings_,instagram,New Jersey lifestyle and exploration,lifestyle,montage,1.0,local,casual,NJ residents and tri-state area explorers interested in food and travel,high,0.7,0.5
3760011031943388220,megthings_,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,regional,inspirational,NJ residents and visitors looking for local recommendations,high,0.7,0.4
